Season,Date,Home,Away,FTR,HomeTeam_WinPercentage,HomeTeam_DrawPercentage,AwayTeam_WinPercentage,AwayTeam_DrawPercentage,HomeTeam_Streak,AwayTeam_Streak,HomeTeam_AvgGoal,AwayTeam_AvgGoal,HomeTeam_AvgGoalDiff,AwayTeam_AvgGoalDiff,HomeTeam_AvgShotOnTarget,AwayTeam_AvgShotOnTarget,HomeTeam_AvgShotBlock,AwayTeam_AvgShotBlock,HomeTeam_AvgCorners,AwayTeam_AvgCorners,HomeTeam_AvgRedCards,AwayTeam_AvgRedCards,HomeTeam_AvgYellowCards,AwayTeam_AvgYellowCards,HomeTeam_H2H_Wins,AwayTeam_H2H_Wins,HomeTeam_Last_Season,AwayTeam_Last_Season,Text
2013-14,2014-02-23,Norwich City,Tottenham Hotspur,H,-1.0317725075880724,0.3496031495872389,1.2364140830961958,-0.7488494142013287,-0.45193915309117744,0.8598741131197557,-1.4301848409586115,0.035316486660178927,-1.3423107250972686,0.1313620018121168,-0.5438202571381652,0.6951360018444037,1.2002576048547648,0.24995669759601735,0.1460403799174634,1.4641342178501828,0.1926759817128659,0.16629991814748646,-0.5445273266806577,-0.25466080783042344,-1.1128703113663247,-0.42104572717419075,-0.4610224589418552,0.9934220631277187,"After a disappointing loss to West Ham United in their last outing, the Norwich manager, Chris Hughton, will be hoping to ease the pressure and he may have midfielder Jonny Howson returning from a back injury to help him. Tim Sherwood will welcome back Emmanuel Adebayor and Hugo Lloris after they were rested against Dnipro on Thursday as Spurs look to maintain their top-four push. Conor Davies"
2013-14,2014-03-01,Everton,West Ham United,H,0.485212616893246,1.4498195122944852,-0.6229159220653816,0.2139235141810832,-0.9100411128154163,1.843637741468822,0.15077805456580934,-0.5029147967206822,0.5169467110029742,-0.2921788252648088,0.9338172330496413,-1.050785873437543,-0.11744003538908308,2.129568379738849,1.2554341965886864,-0.6950846035223354,-0.8446164015389571,3.102730287922629,-0.38731250096912284,-0.35067377535401495,1.0760609295129735,-0.9706644422562074,0.33388482206871434,-0.19868441262554376,"Everton have lost this fixture only once since 1983 but with West Ham arriving on four wins out of four for February and Roberto Martínez's side slipping down the table since Romelu Lukaku was injured in the loss at Anfield, they will fancy their chances more than usual. Lukaku is available for the first time since while Andy Carroll has served a ban but may start on the bench. Mark Tallentire"
2013-14,2014-03-01,Fulham,Chelsea,A,-1.0879571418281206,-1.9119527070887687,1.8310221558128426,-0.31867427598791015,0.006162806633061511,0.3679922989452225,-0.8153659371435589,1.0145083395578893,-2.0125615539136525,1.5431647587352024,-0.4245427769235756,1.6238178503986302,2.360699148114779,-1.2732249174145438,-0.6125194947295269,1.0892000969296844,-1.8819087847907776,-0.9155428496644092,-0.7774381795866346,-0.5066948475798505,-1.6601031215861495,-0.42104572717419075,-0.3285379121067601,1.1258783382114144,"Felix Magath's first home game in charge pits a potentially reinvigorated Fulham side against a Chelsea team weary after midweek exertions in Europe. Bottom against top will not feel quite as daunting given José Mourinho's team were not back from Istanbul until 4am on Thursday morning and have had only one full training session in preparation for this derby. Yet, while Arsenal are their closest challengers, Chelsea will recognise that victories in their next two games will open up a nine-point lead over Manchester City. That represents an opportunity. Dominic Fifield"
2013-14,2014-03-01,Southampton,Liverpool,A,-0.11409014833394167,1.2664501185099446,1.5856283480250206,-0.8512720661569055,-0.45193915309117744,1.351755927294289,0.11499494376175863,2.7848353318828893,0.25527344221849557,1.9575971809287536,0.4146093779978949,2.589646972895027,-1.2345005863776957,-0.04242734184842293,0.5379629818184082,0.6104895675401183,-1.8819087847907776,-1.9201111340611683,-0.020477907642208384,-1.1307791364831936,-0.292021096036588,0.4033823454488343,-0.5935070057769506,0.3311406877092391,"The situation is now clear for Liverpool, who are no longer in the FA Cup and have 11 league games to negotiate to possibly become the most unlikely of champions. Brendan Rodgers may insist the top four is his priority, but all their title rivals are preoccupied in other tournaments. However, he is aware his side were well beaten at St Mary's last season, and cannot afford a repeat. Paul Chronnell"
2013-14,2014-03-01,Stoke City,Arsenal,H,-1.0879571418281206,1.2664501185099446,1.8310221558128426,-0.8512720661569055,-0.45193915309117744,0.3679922989452225,-0.8153659371435589,1.267412195604317,-0.9980037924861125,1.3655508635093951,-0.9353310451366437,1.4009342067456156,1.4442756863814032,0.24717208769654705,-1.1466720731267819,0.39289387236304185,1.1147136557144859,1.0935937191291114,1.9476187994132987,-1.2868002087090291,0.25521171418323657,-0.1462363696331824,-0.5935070057769506,0.9934220631277187,"Arsenal's ambitions remain in the balance as they head for a stadium that has not been kind to them in the past – the scene of some bad-tempered defeats and, of course, Aaron Ramsey's broken leg. This will be a first visit post-Tony Pulis, but Mark Hughes and Arsène Wenger have not always seen eye to eye and Hughes's side sit nervously just three points above the relegation places. Paul Chronnell"
2013-14,2014-03-02,Aston Villa,Norwich City,H,-0.8444903934545762,0.2069825099770394,-0.8683097298532044,0.2139235141810832,-0.45193915309117744,0.3679922989452225,-0.8153659371435589,-1.4302289355575861,-0.6996044508897772,-1.2394529331357822,-0.6434520347291758,-0.6050185861315136,-0.17708889976226147,1.1159703763314552,-1.187760733003494,0.08825989911513688,-1.8819087847907776,0.08902543473234971,1.4934426362466433,-0.662715919805686,-0.018404690926675706,-1.520283157338224,-0.4610224589418552,-0.46359696279293533,"Not a lot of love lost between these two clubs. Relations have been strained ever since Paul Lambert left Norwich for Villa in 2012 and time has not been much of a healer. A game full of subplots – Wes Hoolahan wanted to join Villa from Norwich in January while Grant Holt, who scored prolifically during his time at Carrow Road, is likely to be among the Villa substitutes – carries extra significance because both clubs are desperate for points to climb clear of the relegation scrap. Stuart James"
2013-14,2014-03-02,Swansea City,Crystal Palace,D,-0.8444903934545762,0.2069825099770394,-0.5474101350537437,-2.408096375881657,-0.45193915309117744,-0.6157713294038438,-0.05416158003920843,-1.5404690779367984,-0.34152524097417486,-1.2212361233690328,-0.023209137613306313,-0.6550245318228956,-0.6705476868494644,-0.05078117154683549,1.031026900338952,-1.0214781462879485,-0.8830346379556907,0.16629991814748646,-0.17186996203109417,-2.1989234001831477,0.5288281192931489,-0.42104572717419075,-0.3285379121067601,-1.7881597136298932,"Now their European adventure has concluded, following a 3-1 defeat at Napoli on Thursday, Garry Monk's Swansea can place all their focus on assuring their top-tier status. Four points clear of 18th, they could easily be dragged into the mire – and Palace, who have won three of their past six despite defeat to Manchester United last weekend, would overtake them with a win here. Alan Smith"
2013-14,2014-03-02,Tottenham Hotspur,Cardiff City,H,1.1032435935337834,-0.8524850985558655,-1.3590973454288495,0.2139235141810832,-0.45193915309117744,-0.6157713294038438,-0.05416158003920843,-1.5145302209063956,0.07623383726069441,-1.831499250555141,0.5970337595025632,-1.1993749692062192,0.175381662442883,2.3467679518975753,1.277558859599224,-0.6080463254515047,0.11583950887939624,-1.9201111340611683,-0.020477907642208384,-2.222926642064045,-0.5656375011465002,-1.520283157338224,0.9963075562441899,-1.7881597136298932,"So many things have been against Cardiff City, according to the owner Vincent Tan, from an unfair and racist press to a previous management team that could not do business. Yet the greatest single issue is the club's league position and they sorely need a response to last weekend's 4-0 home loss to Hull. Ole Gunnar Solskjaer's team, having now failed to score in three league fixtures. What a relief that 90% of the Cardiff support remain firmly behind Tan then … David Hytner"
2013-14,2014-03-08,Cardiff City,Fulham,H,-1.3749000952683705,0.07454905891042733,-1.1662879250241318,-1.9735316954415714,-0.9100411128154163,-0.6157713294038438,-1.5493844243513255,-0.8401199381159196,-1.8292591012187607,-2.0556310707210406,-1.193331241836102,-0.4869433225296197,2.3506285606232047,2.4786391207082326,-0.4452299509457707,-0.6857590737290321,-1.8819087847907776,-1.9201111340611683,-1.8696237148207344,-0.7407264559186042,-0.5656375011465002,-1.520283157338224,-1.7858679272928049,-0.3311406877092394,"It has been another turbulent week at Cardiff City and one would feel with Everton and Liverpool next up, failure to get a result against the only team below them in the table would plunge Ole Gunnar Solskjaer's team into a deeper crisis. Fulham's new manager, Felix Magath, reckons there is more pressure on Cardiff but, winless since January, they need to improve before it's too late. Alan Smith"
2013-14,2014-03-08,Chelsea,Tottenham Hotspur,H,1.911901007774486,-0.4362656809179387,1.200009507215585,-0.9463788144013686,0.9223667260815394,0.3679922989452225,1.1420166954104858,-0.1085052116958944,1.623647565824547,0.11379579239417975,1.6915800485305674,0.6234948306702207,-1.2521241144879527,0.104958082116428,0.981133527631516,1.2026607094148738,-0.9187087146283718,0.017270557275439417,-0.5557569570886236,-0.13893089161895225,0.5288281192931489,-0.42104572717419075,1.1287921030792847,0.9934220631277187,"Chelsea, unbeaten in 13 league games, can move seven points clear of the teams in second place with victory over their bitter rivals from across the capital and will fancy their chances given Tottenham Hotspur have not won a league game at Stamford Bridge since Gary Lineker and David Howells scored in a 2-1 success back in February 1990. They have come close to breaking that duck in the years since, and competed well in a 2-2 draw last term, though their own pursuit of Champions League qualification demands an adventurous approach. The hosts, who will conduct late checks on the personnel who have returned from international duties, will hope to capitalise. Dominic Fifield"
2013-14,2014-03-08,Crystal Palace,Southampton,A,-0.601023645081031,-1.9119527070887687,-0.219768952128245,1.1079269476790383,0.006162806633061511,-1.107653143578377,-1.491992032347426,-0.02721468653811361,-1.1770433974439136,0.056705611785884506,-0.6069671584282426,0.3011095603863956,0.034393437560825385,-1.291324881761104,-0.9412287737432222,0.40532791208744684,0.11583950887939624,-1.9201111340611683,-1.685790505919945,-0.13893089161895225,-0.5656375011465002,0.6781917029898427,-1.7858679272928049,-0.5960532378766316,"This, on paper, would appear to be one of Crystal Palace's more winnable remaining home fixtures this term as they attempt to move six points clear of relegation, though Tony Pulis' side remain saddled with a dreadful record against the division's current top-nine teams. The point earned at home to Everton remains their only reward in 12 games against the teams from Southampton up and, with Marouane Chamakh hamstrung, a lot will depend upon Glenn Murray hitting the ground running. The Saints will be buoyed by the international recognition gained by their players in midweek, though that may yet prove to have disrupted their preparations. Dominic Fifield"
2013-14,2014-03-08,Norwich City,Stoke City,D,-0.905357080547962,0.07454905891042733,-0.9296581818001596,1.1079269476790383,-0.45193915309117744,0.3679922989452225,-1.386269204971822,-0.8401199381159196,-1.3688715456129863,-0.913827458555135,-0.5600580317556135,-0.9526109351618104,0.8551463181242335,1.3616127496062065,-0.009396665824933656,-1.3152323347770005,0.044491355534033945,0.9859614029437432,-0.40977176178505625,2.1178024745047432,-0.5656375011465002,-0.9706644422562074,-0.4610224589418552,-0.5960532378766316,"These are games Norwich need to get a result from if they are to stay up. Wes Hoolahan made only his sixth start of the season and scored within three minutes against Aston Villa last week so he should get the nod against a Stoke team minus Charlie Adam, who is banned for a stamp on Olivier Giroud. Mark Hughes' team are not safe either and defeat would see them overtaken by Norwich. Alan Smith "
2013-14,2014-03-08,West Bromwich Albion,Manchester United,A,-1.5748906385752106,3.385385335575753,0.6040531168737301,-0.31867427598791015,0.006162806633061511,0.3679922989452225,-0.47705288954162584,0.5087006274650322,-0.580244714251243,0.5958906508642288,-0.5339974058263752,0.5093996321335583,0.034393437560825385,0.029972515537819783,-0.20163289596240747,0.7845661236817785,-1.8819087847907776,0.08902543473234971,1.4934426362466433,0.7414737302268365,-0.292021096036588,0.4033823454488343,0.06891572839852471,1.920615988713589,The last time these two met at The Hawthorns it was the final day of the season and Sir Alex Ferguson's last game in charge of Manchester United. Nobody thought that the transition would be seamless under David Moyes but few expected it to be quite this bad. Albion are also in a state of turmoil. They have won only one of their last 18 matches in all competitions and are still looking for their first victory since Pepe Mel took over. Stuart James
2013-14,2014-03-15,Aston Villa,Chelsea,H,-0.6705855731877581,0.07454905891042733,1.9833355537501123,-0.5390595684716322,0.46426476635730046,1.351755927294289,-0.5706931080743032,1.2790399591007053,-0.5056448788521593,1.7595678954471055,-0.6304217217645569,1.6289416123216887,-0.1645006653977918,-1.308176572704454,-1.1187904824961568,0.9436360801560544,-1.8819087847907776,-0.9848234210021174,1.1960653865541901,-0.5228349584997647,-1.1128703113663247,0.12857298790782593,-0.4610224589418552,1.1258783382114144,"One must wonder how much longer José Mourinho will play down Chelsea's chances. On Friday he spoke of how they are ahead of schedule but refuses to acknowledge that with a seven-point lead heading into this weekend, Chelsea are one of the favourites for the title. Win against Villa, who have lost seven of their eight home games to teams in the top 10, and he must publicly recognise their credentials. Alan Smith"
2013-14,2014-03-15,Everton,Cardiff City,H,0.6163100967866929,1.2664501185099446,-1.2152458029325393,-0.043192660383257656,0.46426476635730046,0.3679922989452225,0.11499494376175863,-1.3895317633202298,0.5536727838148308,-1.6579684333805011,0.852427893609097,-1.034133647187605,-0.2475830122032907,2.4666021986058397,1.4419134991060716,-0.4339697693098446,-0.8830346379556907,-1.9201111340611683,-0.47465407080886396,-1.9754449412920287,-0.8392539062564125,-1.2454737997972158,0.33388482206871434,-1.7881597136298932,"The statistics do not make happy reading for Cardiff, who visit Goodison for the first time since 1962 (a game Everton won 8-3), despite last weekend's win over Fulham. Not only have they lost their last seven on the road, their main problem, the concession of late goals, having left 18 slip by in the last 15 minutes of games, could well be worsened by their hosts. Everton have the third highest tally of 13 late goals scored. Alan Smith"
2013-14,2014-03-15,Hull City,Manchester City,A,-0.6705855731877581,-0.4362656809179387,2.0009101765890276,-1.8550140553215486,-0.45193915309117744,0.3679922989452225,-0.6522507177640553,2.924256688421304,-0.3905479899507156,2.467667854397739,-0.9118764818003294,2.0067205202640657,0.039428731306612584,-0.727441377118255,-1.1584116902344146,2.6843439238816305,1.0076914256964398,-1.9201111340611683,-0.5557569570886236,0.8794923710419987,-1.6601031215861495,0.6781917029898427,-1.7858679272928049,1.25833461329511,"This time last week, Manchester City were in with a chance of an unprecedented quadruple. Now, with the League Cup already safely secured, they have only the Premier League to focus on. It will be intriguing to see how they bounce back following the defeats to Wigan and Barcelona but Hull will look to use the momentum gained from their FA Cup run to move closer to safety. Alan Smith"
2013-14,2014-03-15,Southampton,Norwich City,H,-0.05532231251963735,0.9376498262066298,-0.9867757060266354,0.4526742477051153,0.46426476635730046,-0.12388951522931067,-0.027913153932161632,-1.3895317633202298,0.11945029362981878,-1.3272391112358939,0.26489557524578916,-0.5499381454586425,-1.3341646763805295,0.7814331042708871,0.32260173005081433,-0.1503450355962774,-1.8819087847907776,-0.04953570794306387,0.35539202049571283,-0.6680959567789914,-0.5656375011465002,-0.9706644422562074,-0.5935070057769506,-0.46359696279293533,"Southampton have won one of their last eight home games but will struggle to find a better chance to improve that run against Norwich whose away form – having lost the previous four away from Carrow Road – could yet be very costly. They are four points clear of the bottom three but do have a favourable run with Sunderland, Swansea, West Bromwich and Fulham after this. Alan Smith"
2013-14,2014-03-15,Stoke City,West Ham United,H,-0.9620260650831836,1.4308502646616028,-0.693028438576188,0.08077406663883567,0.006162806633061511,-0.6157713294038438,-0.8153659371435589,-0.5962483626425776,-0.8807019823413463,-0.34292565247218226,-0.9240081524915268,-1.1317138630972687,1.3567657536959883,1.9899400833510963,-1.3223615153582402,-0.6857590737290321,1.83803631376748,2.9233430942803507,2.046806697116361,-0.4398286737687782,0.5288281192931489,-0.42104572717419075,-0.5935070057769506,-0.19868441262554376,"Stoke are without Jonathan Walters and Charlie Adam through suspension but are in good form, having lost just once – to Manchester City – in their last six. West Ham have lost once in five matches with Sam Allardyce named manager of the month in February. West Ham, who have conceded just one in their last four games on the road, have won and drawn in their last two league visits to the Britannia Stadium. Daniel Clark"
2013-14,2014-03-15,Sunderland,Crystal Palace,D,-1.0317725075880724,-0.20050503176638543,-0.693028438576188,-1.9735316954415714,-0.9100411128154163,-0.6157713294038438,-0.8153659371435589,-1.5717346645359447,-1.0944097336172363,-1.1992783615966116,-0.8090372425564893,-0.7376874216392606,1.9323118494346805,-0.03467021427132556,-0.5793325002137213,-0.8955834940783552,4.341845514720153,0.017270557275439417,-0.7017421523921917,-1.7938686934429957,-1.1128703113663247,0.6781917029898427,-0.5935070057769506,-1.7881597136298932,"Gus Poyet has dubbed this quintessential relegation six-pointer as ""bigger"" than Sunderland's Capital One Cup final against Manchester City and the season's ""most important game."" With Tony Pulis prone to packing Palace's defence and aiming to sneak a goal on the break before pulling everyone back behind the ball again, it will not be easy for Sunderland. Often low on creative guile, Poyet's team frequently struggle to score and so much may depend on whether Adam Johnson and Fabio Borini are in inventive and incisive mood. Louise Taylor"
2013-14,2014-03-15,Swansea City,West Bromwich Albion,A,-0.905357080547962,0.5853637987387919,-1.639547411472075,3.1622327097594454,0.006162806633061511,-0.6157713294038438,-0.08134744993579228,-0.5962483626425776,-0.33299954549999383,-0.7425569167302493,0.002851488315931511,-0.5944050792908941,-0.640335924374737,-0.03467021427132556,0.8226486966784836,-0.35004000117011574,0.044491355534033945,-1.9201111340611683,-0.26378656648148807,1.3655580191301786,1.0760609295129735,-0.9706644422562074,-0.3285379121067601,0.06622813754184782,"Pepe Mel has mustered a mere four points since taking over at West Bromwich and will be without six members of his squad including the captain, Chris Brunt, while Nicolas Anelka has parted company with the club. Swansea are in a similar dire run, claiming three points from their last six games, but Garry Monk could welcome back Michu after a three-month injury layoff. Samar Maguire"
2013-14,2014-03-16,Manchester United,Liverpool,A,0.7380434709734659,-0.4362656809179387,1.6732689936635288,-0.9463788144013686,0.9223667260815394,1.843637741468822,0.6526710372719744,2.8179536939842067,0.7604208990637202,2.0548619330762192,0.5305791633830051,2.5219858667860757,0.039428731306612584,-0.1044843624652019,0.7434062812019679,0.6151523324367699,0.044491355534033945,-1.9201111340611683,0.7581098006434865,-1.0416242380684302,0.25521171418323657,-0.1462363696331824,1.9236993840898542,0.3311406877092391,If Liverpool want to establish themselves as perennial title challengers then winning at Old Trafford has to become a regular occurrence. Brendan Rodgers' team have a chance to start a new trend as the last time Manchester United lost at home to their fiercest rivals was the 4-1 humiliation of 2008-09. David Moyes remains resolute in the midst of a trying inaugural season in charge of the champions but with Liverpool 11 points better off a victory could prove pivotal in turning his team's fortunes around. Jamie Jackson
2013-14,2014-03-16,Tottenham Hotspur,Arsenal,A,1.0780573781847957,-1.0351519276132612,1.6732689936635288,-0.9463788144013686,-0.45193915309117744,-0.6157713294038438,-0.18540371057444138,1.1108526656708146,-0.10280576769710674,1.2555994045600853,0.5366449987286038,1.2682653712378693,-0.08714813561336231,0.2445863785041807,1.087700913962003,0.321398143947718,0.9080500391279143,0.9859614029437432,0.07348957439227193,-1.3425220202182562,0.25521171418323657,-0.1462363696331824,0.9963075562441899,0.9934220631277187,"Tottenham have laboured in recent weeks and it feels as though they must win this one to keep their Champions League dream alive. They have a decent record at home to Arsenal of late and when they won the corresponding fixture last season, there was talk of their rivals being in a ""negative spiral"". Arsenal, though, fought their way back from the crisis, which has become a speciality of theirs. Blood and thunder looms. David Hytner"
